RSSI1,RSSI2,RSSI3,RSSI4,X,Y
67,41,68,67,1,6
67,41,79,67,1,6
67,41,78,75,1,6
68,40,64,67,1,6
68,41,64,75,1,6
68,41,64,75,1,6
67,41,64,74,1,6
76,41,63,75,1,6
68,40,68,67,1,6
75,40,64,75,1,6
68,40,68,75,1,6
75,40,68,74,1,6
75,41,64,67,1,6
68,40,63,74,1,6
68,41,78,75,1,6
68,41,64,67,1,6
68,40,68,75,1,6
75,40,68,67,1,6
67,41,68,67,1,6
68,41,64,74,1,6
68,41,64,67,1,6
67,41,78,67,1,6
68,40,63,75,1,6
67,40,78,75,1,6
67,40,78,75,1,6
75,41,78,75,1,6
75,40,68,74,1,6
68,40,78,67,1,6
75,41,68,67,1,6
67,41,68,74,1,6
75,40,79,75,1,6
68,40,63,76,1,6
75,41,80,75,1,6
75,40,79,66,1,6
75,40,80,67,1,6
67,40,79,67,1,6
68,41,63,74,1,6
68,41,79,77,1,6
67,40,77,66,1,6
67,41,78,76,1,6
76,41,63,67,1,6
67,41,78,75,1,6
67,40,68,67,1,6
68,40,68,74,1,6
68,41,68,74,1,6
67,41,79,74,1,6
75,40,63,75,1,6
68,41,64,75,1,6
68,40,68,75,1,6
68,41,68,75,1,6
68,40,68,74,1,6
68,41,69,74,1,6
75,41,68,73,1,6
68,41,68,76,1,6
67,40,63,75,1,6
75,40,68,73,1,6
74,40,79,76,1,6
75,40,69,76,1,6
68,40,64,66,1,6
68,40,79,76,1,6
68,41,68,66,1,6
75,41,64,67,1,6
68,40,68,67,1,6
68,40,68,75,1,6
68,41,64,73,1,6
68,40,78,66,1,6
68,40,79,67,1,6
75,41,64,76,1,6
68,41,64,75,1,6
68,41,63,75,1,6
75,41,78,73,1,6
68,41,64,67,1,6
68,41,63,67,1,6
75,41,68,74,1,6
68,41,68,72,1,6
68,40,68,75,1,6
68,41,64,67,1,6
75,41,68,76,1,6
67,41,64,76,1,6
67,40,78,67,1,6
68,41,63,75,1,6
75,41,78,67,1,6
67,40,68,73,1,6
68,40,63,67,1,6
67,40,79,67,1,6
76,40,68,67,1,6
75,40,63,74,1,6
76,41,64,67,1,6
68,40,78,68,1,6
68,40,78,75,1,6
67,41,64,76,1,6
68,40,78,75,1,6
77,41,78,74,1,6
77,40,68,71,1,6
67,41,63,77,1,6
67,40,63,76,1,6
66,40,64,73,1,6
68,40,68,77,1,6
68,41,68,66,1,6
68,40,64,75,1,6
76,40,63,75,1,6
67,40,63,66,1,6
76,40,80,74,1,6
67,41,68,76,1,6
68,41,67,77,1,6
68,40,63,73,1,6
65,50,59,61,2,6
75,50,59,64,2,6
65,46,61,68,2,6
75,50,59,63,2,6
75,47,62,63,2,6
74,50,59,65,2,6
71,46,59,61,2,6
65,46,59,64,2,6
74,46,59,64,2,6
74,46,59,68,2,6
74,50,61,61,2,6
71,50,61,67,2,6
74,46,61,60,2,6
66,50,59,61,2,6
65,46,59,68,2,6
70,46,61,68,2,6
71,47,61,64,2,6
74,50,61,67,2,6
74,47,61,64,2,6
71,50,61,67,2,6
65,46,59,64,2,6
65,50,59,68,2,6
65,46,59,67,2,6
75,50,61,67,2,6
71,46,61,61,2,6
75,46,59,69,2,6
75,50,61,61,2,6
73,50,59,68,2,6
65,50,59,61,2,6
73,46,59,68,2,6
74,46,61,61,2,6
72,46,61,61,2,6
74,50,59,60,2,6
71,46,59,68,2,6
74,50,61,64,2,6
65,50,61,60,2,6
75,50,59,61,2,6
71,46,59,68,2,6
65,50,59,64,2,6
71,47,59,68,2,6
65,47,59,61,2,6
75,50,61,68,2,6
66,46,59,64,2,6
75,46,59,61,2,6
65,46,59,61,2,6
65,50,59,68,2,6
75,47,59,68,2,6
65,46,61,68,2,6
71,50,59,63,2,6
77,47,61,61,2,6
65,50,61,61,2,6
77,50,61,61,2,6
65,50,59,61,2,6
77,47,61,63,2,6
70,46,59,68,2,6
65,46,59,61,2,6
77,50,61,64,2,6
77,46,61,64,2,6
71,46,59,61,2,6
65,46,61,64,2,6
71,46,59,68,2,6
65,46,59,61,2,6
71,50,59,68,2,6
65,46,61,61,2,6
65,46,60,68,2,6
65,47,60,68,2,6
72,50,61,61,2,6
76,46,61,61,2,6
65,46,59,64,2,6
65,46,61,61,2,6
65,50,59,61,2,6
76,50,61,63,2,6
71,50,61,64,2,6
65,46,59,61,2,6
75,46,61,68,2,6
76,50,59,61,2,6
65,46,59,63,2,6
75,47,61,64,2,6
75,46,61,68,2,6
75,46,59,68,2,6
65,46,59,61,2,6
75,46,59,68,2,6
76,46,59,61,2,6
65,50,59,61,2,6
65,46,59,68,2,6
71,46,59,68,2,6
65,50,59,68,2,6
71,46,61,64,2,6
77,47,61,68,2,6
72,46,59,68,2,6
72,46,61,64,2,6
76,50,59,64,2,6
79,47,59,61,2,6
65,46,59,69,2,6
71,50,59,62,2,6
65,46,59,63,2,6
72,50,61,62,2,6
65,50,59,68,2,6
73,46,59,61,2,6
77,46,59,61,2,6
65,46,59,64,2,6
65,46,59,63,2,6
71,46,59,61,2,6
71,50,59,64,2,6
65,46,59,68,2,6
71,50,59,61,2,6
77,50,61,68,2,6
65,50,59,68,2,6
76,50,59,64,2,6
65,46,61,64,2,6
65,50,59,61,2,6
65,50,61,61,2,6
65,50,61,64,2,6
65,46,61,61,2,6
65,50,59,63,2,6
65,50,59,68,2,6
65,46,59,63,2,6
71,46,59,61,2,6
65,50,59,64,2,6
71,50,61,64,2,6
65,46,59,61,2,6
71,47,61,68,2,6
77,47,59,68,2,6
71,47,61,61,2,6
69,50,59,64,2,6
65,46,59,63,2,6
65,46,59,68,2,6
65,46,61,63,2,6
67,46,59,68,2,6
67,50,61,63,2,6
63,46,59,61,2,6
68,47,59,61,2,6
62,46,59,67,2,6
63,47,59,61,2,6
64,47,63,73,3,6
65,47,59,73,3,6
68,47,57,69,3,6
68,47,59,69,3,6
69,50,63,72,3,6
68,47,59,71,3,6
70,47,56,69,3,6
65,49,59,67,3,6
71,47,59,72,3,6
65,50,57,72,3,6
69,47,63,67,3,6
65,47,57,72,3,6
65,47,59,69,3,6
68,47,63,67,3,6
65,47,59,69,3,6
65,47,59,67,3,6
69,50,59,71,3,6
65,47,56,69,3,6
65,47,56,69,3,6
69,47,63,69,3,6
69,50,57,67,3,6
68,47,59,71,3,6
69,47,59,72,3,6
69,47,59,72,3,6
69,47,56,67,3,6
69,47,59,67,3,6
65,47,57,67,3,6
65,47,59,67,3,6
65,47,59,67,3,6
65,47,59,67,3,6
69,50,63,69,3,6
69,50,63,69,3,6
69,50,59,67,3,6
65,47,59,67,3,6
65,47,59,69,3,6
70,47,63,69,3,6
69,50,59,67,3,6
65,47,56,69,3,6
69,47,63,71,3,6
70,47,57,69,3,6
69,50,56,69,3,6
65,50,59,71,3,6
69,47,63,67,3,6
65,47,63,67,3,6
65,47,59,71,3,6
69,47,59,71,3,6
69,47,56,67,3,6
69,50,63,66,3,6
69,47,59,67,3,6
69,47,56,67,3,6
65,47,63,71,3,6
70,47,57,69,3,6
70,47,63,71,3,6
69,47,63,67,3,6
68,47,59,69,3,6
68,47,63,69,3,6
65,47,57,71,3,6
68,50,62,67,3,6
69,47,59,69,3,6
70,47,56,71,3,6
65,47,57,67,3,6
69,47,57,72,3,6
70,47,63,71,3,6
65,50,56,71,3,6
70,50,56,72,3,6
65,47,62,66,3,6
66,50,62,72,3,6
66,50,59,69,3,6
71,47,56,66,3,6
71,47,63,67,3,6
66,50,58,71,3,6
65,50,58,68,3,6
67,50,62,69,3,6
65,47,62,71,3,6
66,50,63,67,3,6
70,50,59,69,3,6
65,47,63,71,3,6
65,47,56,69,3,6
65,50,59,71,3,6
69,47,56,71,3,6
68,47,63,69,3,6
69,47,63,71,3,6
68,50,63,72,3,6
68,47,59,73,3,6
65,50,63,72,3,6
68,47,56,72,3,6
69,47,63,69,3,6
68,47,56,72,3,6
69,47,57,66,3,6
65,47,59,67,3,6
65,50,56,68,3,6
69,47,63,69,3,6
68,50,59,72,3,6
65,50,59,71,3,6
65,47,59,67,3,6
69,47,56,67,3,6
69,47,59,66,3,6
69,47,63,67,3,6
65,47,63,72,3,6
69,50,63,67,3,6
65,50,59,67,3,6
70,47,63,69,3,6
69,50,59,73,3,6
68,47,59,72,3,6
68,47,57,69,3,6
66,50,56,69,3,6
67,47,59,67,3,6
65,47,56,67,3,6
67,47,56,72,3,6
69,47,63,72,3,6
68,50,59,67,3,6
69,47,63,69,3,6
67,47,63,72,3,6
68,47,59,67,3,6
69,47,63,72,3,6
65,47,63,73,3,6
68,47,63,73,3,6
69,47,56,72,3,6
65,50,56,69,3,6
69,47,63,72,3,6
65,47,63,73,3,6
69,50,63,73,3,6
65,47,59,73,3,6
67,47,56,67,3,6
67,47,56,69,3,6
69,47,59,67,3,6
65,47,57,66,3,6
69,47,63,66,3,6
65,50,59,71,3,6
67,47,62,72,3,6
65,47,59,72,3,6
69,50,62,69,3,6
69,47,63,72,3,6
68,50,59,71,3,6
68,50,63,69,3,6
65,47,63,72,3,6
68,50,56,66,3,6
68,47,57,67,3,6
65,47,57,66,3,6
65,47,59,69,3,6
65,47,63,74,3,6
68,47,62,72,3,6
69,47,56,66,3,6
68,47,57,69,3,6
65,47,57,69,3,6
69,50,63,66,3,6
65,47,59,73,3,6
69,47,62,66,3,6
69,47,57,67,3,6
68,47,63,67,3,6
68,47,59,67,3,6
65,47,59,69,3,6
68,47,56,66,3,6
69,47,59,67,3,6
65,47,62,66,3,6
69,47,58,73,3,6
65,47,63,73,3,6
65,47,56,72,3,6
68,50,56,69,3,6
69,47,63,69,3,6
65,50,59,72,3,6
69,50,63,66,3,6
65,47,59,69,3,6
68,47,63,73,3,6
69,50,59,73,3,6
65,47,56,69,3,6
65,47,59,66,3,6
69,50,63,73,3,6
69,47,63,66,3,6
65,47,57,66,3,6
69,50,56,72,3,6
68,47,63,66,3,6
65,50,56,69,3,6
66,47,59,67,3,6
65,47,56,67,3,6
68,47,63,69,3,6
65,47,63,73,3,6
65,47,63,69,3,6
68,47,59,69,3,6
71,50,59,69,3,6
68,50,59,69,3,6
70,50,63,69,3,6
71,47,59,66,3,6
65,50,63,72,3,6
69,47,63,69,3,6
65,47,63,66,3,6
65,47,63,69,3,6
65,47,63,72,3,6
65,50,59,73,3,6
69,47,63,69,3,6
65,47,63,69,3,6
70,50,59,69,3,6
66,49,56,69,3,6
65,47,59,69,3,6
65,47,63,72,3,6
69,50,59,74,3,6
69,47,63,72,3,6
65,50,59,72,3,6
65,47,56,66,3,6
65,47,58,71,3,6
65,47,59,67,3,6
69,50,57,66,3,6
68,47,58,72,3,6
68,47,59,67,3,6
68,47,59,72,3,6
68,47,63,69,3,6
68,47,57,69,3,6
70,47,63,72,3,6
68,50,59,69,3,6
70,50,63,72,3,6
65,50,56,67,3,6
68,50,59,72,3,6
65,47,59,67,3,6
68,47,63,67,3,6
64,50,59,67,3,6
68,47,58,67,3,6
70,47,59,72,3,6
68,50,63,69,3,6
66,49,62,69,3,6
65,47,63,66,3,6
70,47,59,66,3,6
68,50,62,71,3,6
77,50,59,69,3,6
65,50,59,74,3,6
73,50,61,67,3,6
65,47,61,73,3,6
65,47,59,68,3,6
72,47,57,70,3,6
69,50,57,69,3,6
65,50,61,67,3,6
65,49,59,73,3,6
73,47,61,67,3,6
65,47,57,73,3,6
68,47,57,67,3,6
65,50,57,73,3,6
65,50,61,72,3,6
75,47,57,73,3,6
65,47,61,70,3,6
65,47,57,67,3,6
65,47,59,68,3,6
68,47,59,67,3,6
65,47,56,67,3,6
68,50,57,66,3,6
75,47,61,69,3,6
78,47,57,75,3,6
72,47,62,68,3,6
74,50,57,72,3,6
75,47,57,75,3,6
73,50,59,69,3,6
74,47,62,71,3,6
83,47,61,65,3,6
75,50,62,70,3,6
69,47,57,72,3,6
69,50,61,75,3,6
68,50,57,73,3,6
69,47,58,66,3,6
63,47,61,68,3,6
81,47,57,68,3,6
63,47,57,69,3,6
74,47,57,69,3,6
71,53,57,62,4,6
73,53,57,65,4,6
64,53,59,65,4,6
64,54,59,63,4,6
64,54,57,63,4,6
74,53,57,63,4,6
72,53,57,65,4,6
64,53,59,65,4,6
64,54,60,65,4,6
74,53,57,63,4,6
71,53,59,65,4,6
71,53,57,63,4,6
72,54,59,63,4,6
71,54,59,65,4,6
71,54,59,63,4,6
72,53,57,63,4,6
74,53,57,63,4,6
63,54,57,65,4,6
72,53,59,63,4,6
64,54,57,65,4,6
72,53,57,63,4,6
69,53,57,63,4,6
71,54,57,65,4,6
73,53,57,65,4,6
63,53,57,63,4,6
64,53,57,63,4,6
64,54,57,63,4,6
74,53,57,65,4,6
63,54,57,63,4,6
73,53,57,65,4,6
73,53,57,63,4,6
64,54,57,63,4,6
64,54,57,65,4,6
73,53,60,63,4,6
72,53,57,63,4,6
64,53,57,65,4,6
74,53,59,63,4,6
64,53,57,65,4,6
64,53,57,65,4,6
74,53,57,63,4,6
64,53,57,63,4,6
71,54,60,63,4,6
71,54,57,63,4,6
64,53,57,65,4,6
64,54,58,63,4,6
73,53,57,65,4,6
73,54,60,63,4,6
72,53,57,65,4,6
64,53,57,63,4,6
64,53,60,65,4,6
75,53,57,63,4,6
73,53,57,63,4,6
72,54,57,63,4,6
65,53,60,63,4,6
73,54,57,63,4,6
72,53,59,65,4,6
72,54,57,65,4,6
64,53,57,63,4,6
74,54,60,63,4,6
74,53,57,65,4,6
72,53,57,63,4,6
72,53,57,63,4,6
64,53,57,65,4,6
74,54,60,63,4,6
72,53,57,65,4,6
72,53,60,63,4,6
73,53,57,63,4,6
74,54,60,63,4,6
64,53,57,63,4,6
73,53,60,63,4,6
63,53,57,63,4,6
73,54,57,63,4,6
64,54,57,63,4,6
71,53,57,65,4,6
73,53,60,65,4,6
73,53,59,65,4,6
64,54,60,65,4,6
71,54,60,63,4,6
74,53,57,65,4,6
63,54,57,65,4,6
72,54,57,63,4,6
71,53,57,63,4,6
72,53,60,63,4,6
63,53,57,63,4,6
63,53,57,65,4,6
74,53,60,65,4,6
73,53,60,63,4,6
73,54,57,63,4,6
64,53,59,63,4,6
74,53,59,65,4,6
74,53,60,63,4,6
73,53,57,63,4,6
63,53,57,63,4,6
71,52,60,63,4,6
71,53,60,65,4,6
73,54,57,65,4,6
72,53,57,63,4,6
73,52,57,65,4,6
71,54,57,63,4,6
72,54,59,63,4,6
73,53,57,65,4,6
73,53,57,63,4,6
71,53,57,63,4,6
72,53,60,63,4,6
73,54,57,65,4,6
71,53,60,63,4,6
63,54,57,65,4,6
72,54,60,63,4,6
72,53,60,65,4,6
63,53,57,63,4,6
71,53,57,65,4,6
73,53,57,63,4,6
73,53,57,63,4,6
73,53,60,65,4,6
63,53,57,65,4,6
63,54,57,63,4,6
63,54,57,63,4,6
73,54,58,65,4,6
63,53,60,63,4,6
63,54,57,63,4,6
71,54,60,65,4,6
71,53,57,63,4,6
73,53,57,65,4,6
73,53,57,63,4,6
71,53,59,63,4,6
72,53,57,63,4,6
73,54,57,63,4,6
71,53,58,65,4,6
73,54,57,65,4,6
63,53,57,63,4,6
73,54,60,65,4,6
64,53,57,63,4,6
71,53,58,65,4,6
63,54,60,63,4,6
71,53,57,63,4,6
73,54,59,63,4,6
63,53,57,65,4,6
63,54,57,61,4,6
73,54,57,63,4,6
72,53,57,63,4,6
73,53,60,65,4,6
73,54,60,65,4,6
73,54,60,65,4,6
71,53,60,65,4,6
71,54,57,65,4,6
73,54,57,63,4,6
73,53,57,63,4,6
63,54,57,63,4,6
73,54,57,63,4,6
73,53,60,65,4,6
73,54,57,65,4,6
73,53,57,65,4,6
63,53,60,63,4,6
71,53,57,63,4,6
73,53,60,65,4,6
73,53,57,63,4,6
71,53,57,65,4,6
72,53,57,63,4,6
71,53,57,63,4,6
63,53,58,65,4,6
73,53,57,63,4,6
65,53,57,64,4,6
72,54,57,63,4,6
72,53,57,65,4,6
65,53,57,65,4,6
73,54,57,65,4,6
65,53,57,65,4,6
70,53,59,63,4,6
71,53,57,63,4,6
74,53,57,65,4,6
75,53,57,63,4,6
71,53,59,65,4,6
65,54,57,63,4,6
71,53,57,65,4,6
72,53,57,65,4,6
64,54,59,63,4,6
72,53,59,63,4,6
73,53,60,63,4,6
72,57,53,62,5,6
65,56,58,62,5,6
65,56,58,61,5,6
72,56,58,61,5,6
65,57,53,62,5,6
72,56,53,63,5,6
73,56,58,63,5,6
65,56,58,61,5,6
65,56,53,62,5,6
70,56,53,61,5,6
72,56,53,62,5,6
70,57,58,61,5,6
70,57,53,61,5,6
72,57,53,62,5,6
71,57,58,62,5,6
65,56,53,63,5,6
71,56,53,61,5,6
71,57,58,63,5,6
72,56,53,62,5,6
71,56,53,63,5,6
71,57,58,63,5,6
72,56,58,61,5,6
72,56,58,61,5,6
72,57,58,61,5,6
65,56,58,62,5,6
71,54,53,63,5,6
65,57,58,61,5,6
71,55,53,61,5,6
65,56,58,62,5,6
72,56,58,63,5,6
74,56,57,64,5,6
71,56,53,63,5,6
71,56,58,62,5,6
65,57,58,61,5,6
65,57,53,60,5,6
72,57,58,61,5,6
65,56,53,63,5,6
71,56,53,61,5,6
64,57,53,64,5,6
70,57,58,61,5,6
75,56,53,62,5,6
65,56,53,60,5,6
69,56,57,61,5,6
71,57,53,61,5,6
63,55,57,63,5,6
63,56,57,61,5,6
72,56,57,61,5,6
72,56,57,61,5,6
71,57,58,62,5,6
63,56,53,64,5,6
69,57,53,62,5,6
65,57,55,61,5,6
68,57,59,61,5,6
73,56,54,63,5,6
63,56,53,60,5,6
71,56,56,63,5,6
69,55,60,63,5,6
71,56,53,61,5,6
67,56,53,62,5,6
71,55,58,62,5,6
73,55,58,61,5,6
65,56,57,63,5,6
69,57,53,62,5,6
76,56,57,63,5,6
69,56,57,63,5,6
73,55,57,61,5,6
72,58,58,61,5,6
64,56,58,62,5,6
69,57,57,63,5,6
64,56,58,63,5,6
71,56,57,61,5,6
65,56,57,62,5,6
65,57,53,63,5,6
69,55,54,61,5,6
69,56,53,62,5,6
69,56,58,61,5,6
64,58,53,63,5,6
69,57,53,63,5,6
65,55,53,62,5,6
69,56,53,62,5,6
75,56,53,61,5,6
69,57,53,63,5,6
64,57,53,61,5,6
72,57,57,63,5,6
69,57,57,62,5,6
69,56,53,63,5,6
64,57,53,63,5,6
69,55,53,63,5,6
72,55,53,63,5,6
64,55,58,61,5,6
69,55,58,63,5,6
71,55,58,63,5,6
65,57,58,63,5,6
71,57,53,63,5,6
71,57,53,63,5,6
72,57,53,62,5,6
74,56,58,63,5,6
67,57,53,59,5,6
67,57,53,62,5,6
69,55,58,63,5,6
72,55,53,63,5,6
68,56,53,63,5,6
68,56,53,62,5,6
68,55,53,63,5,6
71,56,53,61,5,6
64,58,58,63,5,6
65,56,53,62,5,6
69,57,53,62,5,6
73,56,57,63,5,6
68,57,53,63,5,6
65,57,58,63,5,6
72,56,53,62,5,6
70,57,53,61,5,6
64,55,53,62,5,6
66,57,53,62,5,6
70,57,57,62,5,6
69,56,57,61,5,6
66,56,53,63,5,6
69,58,56,63,5,6
66,55,52,63,5,6
66,56,53,61,5,6
71,56,53,62,5,6
64,58,57,62,5,6
64,57,53,63,5,6
72,55,53,61,5,6
69,57,53,61,5,6
63,57,53,63,5,6
71,56,53,62,5,6
64,57,57,63,5,6
64,56,57,62,5,6
71,57,53,63,5,6
70,57,53,61,5,6
64,57,53,62,5,6
69,57,58,61,5,6
69,55,58,62,5,6
69,56,57,63,5,6
69,57,53,61,5,6
71,57,53,62,5,6
69,56,53,62,5,6
69,56,53,63,5,6
71,57,53,63,5,6
72,56,58,63,5,6
64,57,53,61,5,6
72,56,57,63,5,6
69,55,57,63,5,6
69,57,57,62,5,6
69,56,53,63,5,6
64,55,53,62,5,6
71,55,53,62,5,6
69,56,53,62,5,6
69,56,52,61,5,6
69,55,53,62,5,6
65,56,57,63,5,6
69,55,53,62,5,6
64,56,53,62,5,6
64,55,53,62,5,6
71,56,57,62,5,6
71,56,58,62,5,6
70,55,53,63,5,6
69,55,53,62,5,6
65,55,58,62,5,6
71,56,53,61,5,6
65,56,53,61,5,6
71,57,53,61,5,6
69,56,53,63,5,6
70,56,53,62,5,6
72,55,53,63,5,6
72,57,53,61,5,6
64,55,57,63,5,6
69,56,53,61,5,6
64,56,53,64,5,6
69,55,53,63,5,6
70,55,53,63,5,6
64,56,53,62,5,6
64,57,53,62,5,6
69,57,53,63,5,6
66,59,53,57,6,6
71,59,53,62,6,6
69,59,52,59,6,6
71,57,54,57,6,6
65,57,54,59,6,6
72,57,54,63,6,6
69,57,53,59,6,6
73,60,52,57,6,6
71,59,53,58,6,6
66,59,54,59,6,6
66,59,54,57,6,6
69,60,54,63,6,6
69,59,53,57,6,6
72,57,52,59,6,6
69,57,54,58,6,6
66,59,52,57,6,6
69,59,54,58,6,6
66,57,53,62,6,6
72,59,52,58,6,6
72,59,54,62,6,6
66,57,52,62,6,6
67,57,54,61,6,6
66,59,52,57,6,6
66,59,53,59,6,6
67,59,52,59,6,6
66,59,53,63,6,6
66,59,54,59,6,6
66,60,52,57,6,6
72,57,52,57,6,6
69,59,54,63,6,6
73,57,54,57,6,6
69,59,52,63,6,6
66,57,54,59,6,6
69,59,52,59,6,6
69,60,54,57,6,6
66,59,52,59,6,6
69,59,52,63,6,6
69,57,54,63,6,6
66,59,52,59,6,6
66,57,52,63,6,6
69,59,52,63,6,6
67,59,54,63,6,6
69,59,52,63,6,6
66,57,53,57,6,6
69,59,53,63,6,6
66,57,53,62,6,6
69,57,54,57,6,6
72,59,53,63,6,6
72,59,54,57,6,6
66,57,52,57,6,6
67,59,54,62,6,6
67,59,54,59,6,6
69,59,54,59,6,6
72,59,52,57,6,6
69,57,54,56,6,6
67,59,55,59,6,6
66,57,52,59,6,6
66,59,53,59,6,6
66,59,53,59,6,6
69,57,53,57,6,6
69,59,52,63,6,6
66,59,54,57,6,6
69,57,54,59,6,6
72,59,54,57,6,6
66,57,53,57,6,6
69,59,52,57,6,6
69,59,54,62,6,6
69,57,53,62,6,6
67,57,54,57,6,6
71,59,52,57,6,6
69,57,54,57,6,6
72,59,52,57,6,6
66,59,52,57,6,6
69,56,53,57,6,6
71,57,52,57,6,6
69,59,53,63,6,6
69,57,52,59,6,6
69,57,52,59,6,6
66,57,52,59,6,6
69,60,52,59,6,6
66,57,52,57,6,6
72,57,53,57,6,6
72,59,54,62,6,6
69,57,52,59,6,6
72,57,52,59,6,6
66,57,52,59,6,6
65,57,52,57,6,6
66,60,54,57,6,6
72,60,55,57,6,6
69,59,52,59,6,6
66,59,54,57,6,6
73,60,54,57,6,6
72,57,54,57,6,6
69,59,52,63,6,6
66,59,52,57,6,6
66,60,52,59,6,6
66,57,52,63,6,6
69,59,52,57,6,6
69,59,54,59,6,6
67,57,52,63,6,6
66,57,54,57,6,6
73,59,54,59,6,6
69,59,52,57,6,6
67,59,54,59,6,6
69,59,52,63,6,6
72,57,54,59,6,6
69,57,52,59,6,6
73,59,53,57,6,6
69,59,53,63,6,6
66,59,52,63,6,6
69,59,54,56,6,6
72,60,54,57,6,6
69,57,54,59,6,6
72,57,54,57,6,6
69,59,54,57,6,6
72,59,52,59,6,6
67,60,54,59,6,6
69,59,54,57,6,6
69,59,54,63,6,6
73,57,54,57,6,6
72,60,53,59,6,6
67,59,54,57,6,6
69,57,52,63,6,6
73,57,54,59,6,6
69,59,52,57,6,6
69,59,54,63,6,6
73,57,52,63,6,6
64,59,52,63,6,6
66,60,53,59,6,6
66,59,54,63,6,6
66,59,53,59,6,6
67,59,52,57,6,6
67,59,53,63,6,6
69,59,52,62,6,6
66,59,54,57,6,6
72,59,54,62,6,6
69,57,53,63,6,6
69,59,53,57,6,6
72,59,51,59,6,6
69,59,52,57,6,6
66,59,53,57,6,6
69,57,54,59,6,6
67,59,54,57,6,6
69,60,52,63,6,6
69,60,52,59,6,6
69,59,54,59,6,6
66,57,53,59,6,6
66,59,54,59,6,6
66,59,54,56,6,6
66,59,52,59,6,6
67,60,52,57,6,6
66,59,52,59,6,6
69,57,53,56,6,6
66,57,52,59,6,6
69,57,54,59,6,6
69,59,54,57,6,6
66,57,52,62,6,6
66,60,54,57,6,6
67,59,52,59,6,6
69,60,52,59,6,6
72,57,53,57,6,6
72,59,53,59,6,6
67,60,53,57,6,6
72,59,52,59,6,6
66,60,54,63,6,6
69,60,54,59,6,6
66,57,52,57,6,6
66,59,52,59,6,6
72,57,53,57,6,6
66,59,54,59,6,6
66,57,53,59,6,6
72,57,52,57,6,6
73,59,52,59,6,6
66,59,52,59,6,6
66,57,53,59,6,6
72,57,52,63,6,6
72,57,52,59,6,6
72,57,53,57,6,6
69,59,52,59,6,6
69,57,53,57,6,6
66,57,54,57,6,6
66,59,52,57,6,6
73,60,54,63,6,6
69,57,52,57,6,6
65,56,53,59,6,6
66,59,52,57,6,6
69,60,52,63,6,6
69,59,54,57,6,6
69,59,53,59,6,6
67,59,53,59,6,6
66,57,52,59,6,6
69,57,54,59,6,6
73,60,54,57,6,6
69,57,54,57,6,6
69,57,54,57,6,6
72,57,53,63,6,6
67,57,52,63,6,6
69,57,54,57,6,6
72,57,54,59,6,6
67,57,52,63,6,6
67,57,52,57,6,6
72,57,52,59,6,6
67,60,52,57,6,6
72,59,53,59,6,6
72,57,52,63,6,6
69,62,51,63,7,6
71,69,51,57,7,6
69,68,49,63,7,6
72,62,49,57,7,6
65,68,48,64,7,6
72,67,49,63,7,6
69,68,51,65,7,6
65,68,49,63,7,6
72,68,51,63,7,6
69,62,51,63,7,6
65,67,49,57,7,6
69,68,49,57,7,6
72,62,49,57,7,6
65,67,48,63,7,6
65,62,51,63,7,6
65,68,49,62,7,6
69,61,51,57,7,6
65,62,49,63,7,6
65,66,51,57,7,6
72,66,49,62,7,6
71,68,49,63,7,6
69,67,49,63,7,6
65,62,49,64,7,6
71,68,49,57,7,6
71,68,51,63,7,6
69,62,51,57,7,6
69,68,49,57,7,6
65,68,51,58,7,6
65,62,51,64,7,6
71,62,51,63,7,6
65,67,51,57,7,6
69,68,51,57,7,6
71,68,48,57,7,6
71,68,51,63,7,6
69,62,48,63,7,6
69,68,51,57,7,6
65,66,48,57,7,6
69,66,49,57,7,6
69,68,49,63,7,6
71,67,51,63,7,6
71,66,49,62,7,6
69,62,51,63,7,6
65,66,49,57,7,6
71,68,49,62,7,6
65,62,49,64,7,6
71,66,49,62,7,6
71,66,51,63,7,6
69,68,49,63,7,6
69,68,49,64,7,6
71,62,49,57,7,6
65,62,49,57,7,6
71,62,49,62,7,6
65,62,51,57,7,6
65,68,49,62,7,6
65,66,49,57,7,6
69,65,50,63,7,6
64,66,49,62,7,6
65,68,49,63,7,6
65,63,49,63,7,6
65,68,49,63,7,6
69,68,49,63,7,6
69,66,49,63,7,6
65,62,49,57,7,6
65,62,49,64,7,6
72,68,49,63,7,6
71,68,51,63,7,6
69,68,51,63,7,6
71,68,49,57,7,6
71,68,51,63,7,6
71,67,51,63,7,6
71,68,51,64,7,6
71,66,51,57,7,6
69,66,49,64,7,6
71,68,51,63,7,6
69,67,49,57,7,6
69,68,49,63,7,6
69,68,48,64,7,6
69,68,49,57,7,6
71,62,51,57,7,6
69,66,51,63,7,6
65,68,49,58,7,6
71,62,51,64,7,6
71,66,51,64,7,6
69,68,51,57,7,6
65,69,49,63,7,6
65,66,51,64,7,6
65,66,51,63,7,6
71,67,49,62,7,6
69,62,51,57,7,6
65,62,52,64,7,6
65,68,49,63,7,6
71,62,49,57,7,6
69,67,49,62,7,6
69,62,49,62,7,6
68,62,49,57,7,6
69,62,51,57,7,6
71,68,48,63,7,6
71,68,51,63,7,6
69,66,49,64,7,6
71,68,49,64,7,6
69,62,49,64,7,6
69,68,51,57,7,6
64,67,51,57,7,6
65,62,51,57,7,6
65,68,51,58,7,6
